"year","crop","GEOID","state_alpha","state_ansi","county_ansi","county_name","Yield_mg_ha","short_desc","Mean.percent.irrigated","SD.percent.irrigated","irrigated","Detrend_resids","Detrend_predictions","County_avg_yield","Yield_decomp_add","Yield_decomp_mult"
2005,"OATS","17037","IL","17","037","DE KALB",6.5312,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",1.09085295216566,5.44034704783436,5.61332842105263,6.70418137321829,1.2005116479839
2006,"OATS","17037","IL","17","037","DE KALB",5.8404,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.57760441743951,5.2627955825605,5.61332842105263,6.19093283849214,1.109752394593
2007,"OATS","17037","IL","17","037","DE KALB",3.7052,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-1.47866348628317,5.18386348628318,5.61332842105263,4.13466493476946,0.714756476478245
2010,"OATS","17037","IL","17","037","DE KALB",5.7776,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.53542598151215,5.24217401848787,5.61332842105263,6.14875440256478,1.10213815482352
2011,"OATS","17037","IL","17","037","DE KALB",4.5216,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.948685500480385,5.47028550048041,5.61332842105263,4.66464292057225,0.82657477376691
2012,"OATS","17037","IL","17","037","DE KALB",6.28,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.708744984202537,5.57125501579749,5.61332842105263,6.32207340525517,1.12721460105359
2014,"OATS","17037","IL","17","037","DE KALB",5.55152,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.25432310578975,5.80584310578976,5.61332842105263,5.35900531526288,0.956195318895865
2016,"OATS","17037","IL","17","037","DE KALB",6.01624,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.280200581119788,5.73603941888023,5.61332842105263,5.89352900217242,1.04884913799537
2018,"OATS","17037","IL","17","037","DE KALB",6.0288,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.560373693162798,5.46842630683722,5.61332842105263,6.17370211421543,1.10247439788338
2019,"OATS","17037","IL","17","037","DE KALB",4.54672,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-1.04493486066521,5.59165486066523,5.61332842105263,4.56839356038742,0.813126008900178
2020,"OATS","17037","IL","17","037","DE KALB",4.22644,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-1.61733059476281,5.84377059476283,5.61332842105263,3.99599782628982,0.723238520654408
2021,"OATS","17037","IL","17","037","DE KALB",7.1592,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",1.04860527947661,6.1105947205234,5.61332842105263,6.66193370052924,1.17160445544763
2022,"OATS","17037","IL","17","037","DE KALB",6.58144,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.328520259508838,6.25291974049117,5.61332842105263,5.94184868056147,1.05253869762336
2023,"OATS","17037","IL","17","037","DE KALB",6.82008,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.441968346168046,6.37811165383197,5.61332842105263,6.05529676722068,1.06929454518133
2000,"OATS","17073","IL","17","073","HENRY",4.5844,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.512555051581347,5.09695505158136,4.86030133333333,4.34774628175199,0.899438969660456
2001,"OATS","17073","IL","17","073","HENRY",6.0916,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.911219014111518,5.18038098588848,4.86030133333333,5.77152034744485,1.17589806938789
2002,"OATS","17073","IL","17","073","HENRY",5.1496,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0904792088189774,5.24007920881898,4.86030133333333,4.76982212451436,0.982733236423849
2003,"OATS","17073","IL","17","073","HENRY",5.338,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.282357289514922,5.05564271048508,4.86030133333333,5.14265862284825,1.0558499296102
2004,"OATS","17073","IL","17","073","HENRY",4.2704,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.736167955619737,5.00656795561974,4.86030133333333,4.1241333777136,0.852959559893038
2005,"OATS","17073","IL","17","073","HENRY",5.5264,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.406935545368907,5.1194644546311,4.86030133333333,5.26723687870224,1.07948791303762
2006,"OATS","17073","IL","17","073","HENRY",5.338,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0503147101132253,5.38831471011323,4.86030133333333,4.80998662322011,0.990662254745664
2010,"OATS","17073","IL","17","073","HENRY",3.14628,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-1.25264334985709,4.39892334985709,4.86030133333333,3.60765798347625,0.715238650407995
2011,"OATS","17073","IL","17","073","HENRY",5.024,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.68586113393973,4.33813886606027,4.86030133333333,5.54616246727306,1.15810031792795
2014,"OATS","17073","IL","17","073","HENRY",5.51384,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.487378023148877,5.02646197685113,4.86030133333333,5.34767935648221,1.09696244105565
2017,"OATS","17073","IL","17","073","HENRY",5.42592,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.631123622877419,4.79479637712258,4.86030133333333,5.49142495621075,1.13162678312862
2019,"OATS","17073","IL","17","073","HENRY",3.5796,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.820952770598856,4.40055277059886,4.86030133333333,4.03934856273448,0.813443261927492
2020,"OATS","17073","IL","17","073","HENRY",3.57332,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.887333105812293,4.4606531058123,4.86030133333333,3.97296822752104,0.801075518592538
2021,"OATS","17073","IL","17","073","HENRY",4.98632,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.393691754530619,4.59262824546938,4.86030133333333,5.25399308786395,1.08572253914063
2022,"OATS","17073","IL","17","073","HENRY",5.35684,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.551879768909568,4.80496023109043,4.86030133333333,5.4121811022429,1.11485626152296
2000,"OATS","17085","IL","17","085","JO DAVIESS",4.2076,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0101650210448669,4.21776502104487,4.184992,4.17482697895513,0.997589950840279
2001,"OATS","17085","IL","17","085","JO DAVIESS",4.082,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.113008906725307,4.19500890672531,4.184992,4.07198309327469,0.973061104460557
2002,"OATS","17085","IL","17","085","JO DAVIESS",4.2076,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0239432930918078,4.23154329309181,4.184992,4.16104870690819,0.994341711419827
2003,"OATS","17085","IL","17","085","JO DAVIESS",4.2704,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.20896472454837,4.06143527545163,4.184992,4.39395672454837,1.05145095523531
2004,"OATS","17085","IL","17","085","JO DAVIESS",3.454,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.708866489864875,4.16286648986488,4.184992,3.47612551013512,0.829716736870923
2005,"OATS","17085","IL","17","085","JO DAVIESS",4.9612,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.548918656322881,4.41228134367712,4.184992,4.73391065632288,1.12440699347277
2006,"OATS","17085","IL","17","085","JO DAVIESS",4.396,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.00930654807367048,4.40530654807367,4.184992,4.17568545192633,0.997887423276425
2007,"OATS","17085","IL","17","085","JO DAVIESS",3.7052,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0611464353492259,3.76634643534923,4.184992,4.12384556465077,0.983765052843962
2012,"OATS","17085","IL","17","085","JO DAVIESS",5.1182,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.426240930162588,4.69195906983741,4.184992,4.61123293016259,1.09084498049071
2013,"OATS","17085","IL","17","085","JO DAVIESS",4.21388,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0511183711700598,4.26499837117006,4.184992,4.13387362882994,0.988014445324152
2019,"OATS","17085","IL","17","085","JO DAVIESS",2.78204,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0817074799795652,2.86374747997957,4.184992,4.10328452002043,0.971468336314294
2020,"OATS","17085","IL","17","085","JO DAVIESS",3.56076,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.00416342843805761,3.55659657156194,4.184992,4.18915542843806,1.00117062150691
2021,"OATS","17085","IL","17","085","JO DAVIESS",4.12596,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0631995722857042,4.18915957228571,4.184992,4.1217924277143,0.984913543827784
2022,"OATS","17085","IL","17","085","JO DAVIESS",4.71,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.031260131498045,4.67873986850196,4.184992,4.21625213149804,1.00668131428047
2023,"OATS","17085","IL","17","085","JO DAVIESS",4.98004,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0970857533848335,5.07712575338483,4.184992,4.08790624661517,0.980877811954902
2000,"OATS","17177","IL","17","177","STEPHENSON",4.2704,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.567954743751054,4.83835474375111,4.45182222222222,3.88386747847117,0.88261407568665
2001,"OATS","17177","IL","17","177","STEPHENSON",5.338,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.490869265496305,4.84713073450371,4.45182222222222,4.94269148771853,1.10127006932206
2002,"OATS","17177","IL","17","177","STEPHENSON",4.9612,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.0114224306969586,4.94977756930305,4.45182222222222,4.46324465291918,1.00230766545305
2003,"OATS","17177","IL","17","177","STEPHENSON",5.4008,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.510944071518974,4.88985592848103,4.45182222222222,4.9627662937412,1.10449061874052
2004,"OATS","17177","IL","17","177","STEPHENSON",4.396,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.38246893968008,4.77846893968009,4.45182222222222,4.06935328254214,0.91995994020091
2005,"OATS","17177","IL","17","177","STEPHENSON",4.8984,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.356606582080765,4.54179341791924,4.45182222222222,4.80842880430299,1.07851668917256
2006,"OATS","17177","IL","17","177","STEPHENSON",4.5216,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.157214280911178,4.36438571908883,4.45182222222222,4.6090365031334,1.03602208673343
2007,"OATS","17177","IL","17","177","STEPHENSON",3.7052,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.531065974608246,4.23626597460825,4.45182222222222,3.92075624761398,0.874638188963723
2010,"OATS","17177","IL","17","177","STEPHENSON",4.15736,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.016715882560848,4.17407588256086,4.45182222222222,4.43510633966137,0.99599530937358
2013,"OATS","17177","IL","17","177","STEPHENSON",4.46508,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.175734424050863,4.64081442405087,4.45182222222222,4.27608779817136,0.962132848247468
2014,"OATS","17177","IL","17","177","STEPHENSON",4.84188,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.106462109178762,4.73541789082125,4.45182222222222,4.55828433140098,1.02248209379474
2016,"OATS","17177","IL","17","177","STEPHENSON",4.69116,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0641656326920845,4.75532563269209,4.45182222222222,4.38765658953014,0.986506574386628
2017,"OATS","17177","IL","17","177","STEPHENSON",4.8984,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.408251323685303,4.4901486763147,4.45182222222222,4.86007354590753,1.09092156031242
2019,"OATS","17177","IL","17","177","STEPHENSON",3.52308,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.31558454717073,3.83866454717073,4.45182222222222,4.13623767505149,0.917787932940551
2020,"OATS","17177","IL","17","177","STEPHENSON",3.22792,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.608680698879147,3.83660069887916,4.45182222222222,3.84314152334308,0.841348957931175
2021,"OATS","17177","IL","17","177","STEPHENSON",4.47764,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.460102245952339,4.01753775404767,4.45182222222222,4.91192446817456,1.11452344050501
2022,"OATS","17177","IL","17","177","STEPHENSON",3.74916,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.338194003612863,4.08735400361288,4.45182222222222,4.11362821860936,0.917258450500265
2023,"OATS","17177","IL","17","177","STEPHENSON",4.60952,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.498692537485286,4.11082746251472,4.45182222222222,4.95051475970751,1.12131196019115
2000,"OATS","17201","IL","17","201","WINNEBAGO",3.8936,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.656812746823872,4.55041274682387,4.834344,4.17753125317613,0.855658643870862
2001,"OATS","17201","IL","17","201","WINNEBAGO",5.2124,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.654954666310178,4.55744533368983,4.834344,5.48929866631018,1.14371092099966
2002,"OATS","17201","IL","17","201","WINNEBAGO",4.0192,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.545837582192569,4.56503758219257,4.834344,4.28850641780743,0.880430867793556
2003,"OATS","17201","IL","17","201","WINNEBAGO",5.7148,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",1.13802067386677,4.57677932613323,4.834344,5.97236467386677,1.24865098200578
2005,"OATS","17201","IL","17","201","WINNEBAGO",4.1448,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.498602601401436,4.64340260140144,4.834344,4.33574139859856,0.892621285681549
2010,"OATS","17201","IL","17","201","WINNEBAGO",4.4274,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.672227393487932,5.09962739348794,4.834344,4.16211660651207,0.868181076455439
2012,"OATS","17201","IL","17","201","WINNEBAGO",5.652,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.34939696389193,5.30260303610807,4.834344,5.18374096389193,1.06589159352731
2013,"OATS","17201","IL","17","201","WINNEBAGO",5.69596,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.319138540355787,5.37682145964422,4.834344,5.15348254035579,1.0593544983316
2015,"OATS","17201","IL","17","201","WINNEBAGO",5.13076,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.393012526235634,5.52377252623564,4.834344,4.44133147376437,0.92885070404891
2016,"OATS","17201","IL","17","201","WINNEBAGO",5.89064,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.434567913876556,5.45607208612345,4.834344,5.26891191387656,1.07964849199515
2018,"OATS","17201","IL","17","201","WINNEBAGO",5.58292,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.780281725502853,4.80263827449715,4.834344,5.61462572550285,1.16246939305137
2019,"OATS","17201","IL","17","201","WINNEBAGO",4.396,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.151097286101725,4.54709728610173,4.834344,4.68324671389828,0.966770606258292
2020,"OATS","17201","IL","17","201","WINNEBAGO",3.00812,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-1.51920088779436,4.52732088779436,4.834344,3.31514311220564,0.664437108513752
2021,"OATS","17201","IL","17","201","WINNEBAGO",5.181,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.68119465382512,4.49980534617488,4.834344,5.51553865382512,1.15138313802933
2022,"OATS","17201","IL","17","201","WINNEBAGO",4.56556,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.079235886408406,4.4863241135916,4.834344,4.91357988640841,1.01766165002844
2000,"OATS","19005","IA","19","005","ALLAMAKEE",4.00036,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.512328038490673,4.51268803849065,4.41186526315789,3.89953722466722,0.886469431496087
2001,"OATS","19005","IA","19","005","ALLAMAKEE",4.4274,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.092582482293226,4.51998248229322,4.41186526315789,4.31928278086467,0.979517070551511
2002,"OATS","19005","IA","19","005","ALLAMAKEE",4.71,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.173311965127585,4.53668803487241,4.41186526315789,4.58517722828548,1.03820231053918
2003,"OATS","19005","IA","19","005","ALLAMAKEE",5.43848,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.823162693825728,4.61531730617426,4.41186526315789,5.23502795698362,1.17835451805763
2004,"OATS","19005","IA","19","005","ALLAMAKEE",4.25784,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.352342362531129,4.61018236253112,4.41186526315789,4.05952290062677,0.923573009737152
2005,"OATS","19005","IA","19","005","ALLAMAKEE",4.57812,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.0807498111198512,4.49737018888014,4.41186526315789,4.49261507427775,1.01795489535629
2006,"OATS","19005","IA","19","005","ALLAMAKEE",4.41484,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.0728257307215738,4.34201426927842,4.41186526315789,4.48469099387947,1.01677233795311
2007,"OATS","19005","IA","19","005","ALLAMAKEE",4.33948,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.051355938422522,4.28812406157747,4.41186526315789,4.46322120158042,1.01197631824198
2008,"OATS","19005","IA","19","005","ALLAMAKEE",4.0192,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.2164429547532,4.23564295475319,4.41186526315789,4.19542230840469,0.948899622308745
2010,"OATS","19005","IA","19","005","ALLAMAKEE",4.27668,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.0859271643780106,4.19075283562198,4.41186526315789,4.4977924275359,1.02050399242056
2013,"OATS","19005","IA","19","005","ALLAMAKEE",4.47136,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.00935926216523875,4.46200073783475,4.41186526315789,4.42122452532313,1.00209754832308
2014,"OATS","19005","IA","19","005","ALLAMAKEE",3.9564,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.569564791441034,4.52596479144103,4.41186526315789,3.84230047171686,0.87415615947386
2015,"OATS","19005","IA","19","005","ALLAMAKEE",4.4588,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.103501533202961,4.56230153320295,4.41186526315789,4.30836372995493,0.977313745606312
2016,"OATS","19005","IA","19","005","ALLAMAKEE",5.54524,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",1.02669044875418,4.51854955124581,4.41186526315789,5.43855571191208,1.2272168175009
2017,"OATS","19005","IA","19","005","ALLAMAKEE",4.63464,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.0585772546298422,4.57606274537015,4.41186526315789,4.47044251778774,1.01280079795434
2019,"OATS","19005","IA","19","005","ALLAMAKEE",3.78056,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.480335186783502,4.2608951867835,4.41186526315789,3.93153007637439,0.88726895036672
2020,"OATS","19005","IA","19","005","ALLAMAKEE",3.91872,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.302394931507933,4.22111493150793,4.41186526315789,4.10947033164996,0.928361360348011
2021,"OATS","19005","IA","19","005","ALLAMAKEE",4.11968,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0683789854845926,4.18805898548458,4.41186526315789,4.3434862776733,0.98367286952701
2022,"OATS","19005","IA","19","005","ALLAMAKEE",4.47764,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.315910997343734,4.16172900265626,4.41186526315789,4.72777626050163,1.07590859403438
2000,"OATS","19009","IA","19","009","AUDUBON",4.86072,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.215747741662164,4.64497225833778,4.926032,5.14177974166216,1.04644758454153
2001,"OATS","19009","IA","19","009","AUDUBON",4.6472,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.32258599345839,4.96978599345837,4.926032,4.60344600654161,0.935090566498641
2002,"OATS","19009","IA","19","009","AUDUBON",5.07424,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.231513858106335,5.30575385810632,4.926032,4.69451814189366,0.956365511047483
2003,"OATS","19009","IA","19","009","AUDUBON",5.97228,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.432049615860785,5.54023038413919,4.926032,5.35808161586078,1.07798405226932
2004,"OATS","19009","IA","19","009","AUDUBON",6.07276,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.528853006388818,5.54390699361116,4.926032,5.45488500638882,1.09539355674586
2005,"OATS","19009","IA","19","009","AUDUBON",4.71,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.599868476976341,5.30986847697632,4.926032,4.32616352302366,0.887027620443451
2006,"OATS","19009","IA","19","009","AUDUBON",5.23124,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.361547621295147,4.86969237870483,4.926032,5.28757962129515,1.07424444773477
2007,"OATS","19009","IA","19","009","AUDUBON",4.32064,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.2946155255337,4.61525552553367,4.926032,4.6314164744663,0.936164850699224
2010,"OATS","19009","IA","19","009","AUDUBON",4.09456,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.342968423714409,4.43752842371439,4.926032,4.58306357628559,0.922711836192069
2013,"OATS","19009","IA","19","009","AUDUBON",4.93608,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.22520412824712,4.71087587175286,4.926032,5.15123612824712,1.04780515012028
2014,"OATS","19009","IA","19","009","AUDUBON",4.54044,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.32783022151984,4.86827022151982,4.926032,4.59820177848016,0.932659814142881
2015,"OATS","19009","IA","19","009","AUDUBON",5.25636,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.259799997809336,4.99656000219065,4.926032,5.18583199780934,1.05199577263066
2017,"OATS","19009","IA","19","009","AUDUBON",5.0868,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",0.142632664962985,4.94416733503699,4.926032,5.06866466496298,1.02884867264751
2020,"OATS","19009","IA","19","009","AUDUBON",4.69116,"OATS - YIELD, MEASURED IN BU / ACRE",0,0,"rainfed",-0.0349063137258012,4.72606631372578,4.926032,4.8911256862742,0.992614087190355
