"year","crop","GEOID","state_alpha","state_ansi","county_ansi","county_name","Yield_mg_ha","short_desc","Mean.percent.irrigated","SD.percent.irrigated","irrigated","Detrend_resids","Detrend_predictions","County_avg_yield","Yield_decomp_add","Yield_decomp_mult"
2013,"SUGARBEETS","06025","CA","06","025","IMPERIAL",2.72552,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0363614841700444,2.76188148417005,2.72849473684211,2.69213325267206,0.986834524081336
2014,"SUGARBEETS","06025","CA","06","025","IMPERIAL",2.67528,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0780730498103042,2.7533530498103,2.72849473684211,2.6504216870318,0.971644373824242
2015,"SUGARBEETS","06025","CA","06","025","IMPERIAL",2.80716,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0404045378418938,2.76675546215811,2.72849473684211,2.768899274684,1.014603581124
2016,"SUGARBEETS","06025","CA","06","025","IMPERIAL",2.83228,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.00813981001807562,2.82414018998192,2.72849473684211,2.73663454686018,1.00288222590612
2017,"SUGARBEETS","06025","CA","06","025","IMPERIAL",2.74436,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.139979632797647,2.88433963279765,2.72849473684211,2.58851510404446,0.951469088034589
2018,"SUGARBEETS","06025","CA","06","025","IMPERIAL",3.06464,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.118644747344437,2.94599525265556,2.72849473684211,2.84713948418654,1.04027323100317
2000,"SUGARBEETS","08013","CO","08","013","BOULDER",1.37532,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.236534274071504,1.13878572592841,1.61116888888889,1.84770316296039,1.20770744547114
2001,"SUGARBEETS","08013","CO","08","013","BOULDER",1.13668,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0569656062794777,1.19364560627947,1.61116888888889,1.55420328260941,0.952275946914406
2002,"SUGARBEETS","08013","CO","08","013","BOULDER",0.76616,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.477918070256388,1.24407807025638,1.61116888888889,1.1332508186325,0.615845595479479
2003,"SUGARBEETS","08013","CO","08","013","BOULDER",1.43184,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.153998554837591,1.2778414451624,1.61116888888889,1.76516744372648,1.12051460329496
2004,"SUGARBEETS","08013","CO","08","013","BOULDER",1.6328,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.315036481153822,1.31776351884617,1.61116888888889,1.92620537004271,1.23906905650999
2005,"SUGARBEETS","08013","CO","08","013","BOULDER",1.58884,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.196259477511098,1.39258052248889,1.61116888888889,1.80742836639999,1.14093222929784
2006,"SUGARBEETS","08013","CO","08","013","BOULDER",0.69708,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.750775768276679,1.44785576827667,1.61116888888889,0.860393120612209,0.481456796507921
2007,"SUGARBEETS","08013","CO","08","013","BOULDER",1.83376,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.328777698620021,1.50498230137997,1.61116888888889,1.93994658750891,1.2184595116624
2008,"SUGARBEETS","08013","CO","08","013","BOULDER",1.41928,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.180031988612105,1.5993119886121,1.61116888888889,1.43113690027678,0.88743160190506
2009,"SUGARBEETS","08013","CO","08","013","BOULDER",2.0724,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.368686257239728,1.70371374276026,1.61116888888889,1.97985514612862,1.21640152801867
2010,"SUGARBEETS","08013","CO","08","013","BOULDER",1.727,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0306775706405509,1.75767757064054,1.61116888888889,1.58049131824834,0.982546531199483
2011,"SUGARBEETS","08013","CO","08","013","BOULDER",1.6642,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.12809825967054,1.79229825967053,1.61116888888889,1.48307062921835,0.928528491851529
2012,"SUGARBEETS","08013","CO","08","013","BOULDER",1.73956,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0736539375379766,1.81321393753797,1.61116888888889,1.53751495135091,0.959379345143365
2013,"SUGARBEETS","08013","CO","08","013","BOULDER",1.9782,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.118684797589246,1.85951520241075,1.61116888888889,1.72985368647813,1.06382566673044
2014,"SUGARBEETS","08013","CO","08","013","BOULDER",1.8212,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0852401676800576,1.90644016768005,1.61116888888889,1.52592872120883,0.95528830690565
2015,"SUGARBEETS","08013","CO","08","013","BOULDER",2.18544,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.224099826927344,1.96134017307265,1.61116888888889,1.83526871581623,1.1142585207829
2016,"SUGARBEETS","08013","CO","08","013","BOULDER",1.79608,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.221491454297111,2.01757145429711,1.61116888888889,1.38967743459178,0.890218780690337
2017,"SUGARBEETS","08013","CO","08","013","BOULDER",2.1352,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.062775455300526,2.07242454469947,1.61116888888889,1.67394434418941,1.03029082793923
2000,"SUGARBEETS","08069","CO","08","069","LARIMER",1.13668,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.00543265999265485,1.14211265999272,1.61726526315789,1.61183260316524,0.995243323900507
2001,"SUGARBEETS","08069","CO","08","069","LARIMER",1.21832,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0243415638961821,1.19397843610384,1.61726526315789,1.64160682705408,1.02038693761974
2002,"SUGARBEETS","08069","CO","08","069","LARIMER",1.01736,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.226900452980474,1.24426045298049,1.61726526315789,1.39036481017742,0.817642317219862
2003,"SUGARBEETS","08069","CO","08","069","LARIMER",1.5072,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.219635826520233,1.28756417347977,1.61726526315789,1.83690108967813,1.17058243079771
2004,"SUGARBEETS","08069","CO","08","069","LARIMER",1.36276,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0546570964088753,1.30810290359114,1.61726526315789,1.67192235956677,1.0417834837449
2005,"SUGARBEETS","08069","CO","08","069","LARIMER",1.3502,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.00343966553292985,1.34676033446708,1.61726526315789,1.62070492869082,1.00255402943263
2006,"SUGARBEETS","08069","CO","08","069","LARIMER",1.09272,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.295330175400508,1.38805017540052,1.61726526315789,1.32193508775739,0.787233789790558
2007,"SUGARBEETS","08069","CO","08","069","LARIMER",1.55116,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0865279403593053,1.4646320596407,1.61726526315789,1.7037932035172,1.05907827825408
2008,"SUGARBEETS","08069","CO","08","069","LARIMER",1.5072,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0660731501213738,1.57327315012139,1.61726526315789,1.55119211303652,0.958002747255752
2009,"SUGARBEETS","08069","CO","08","069","LARIMER",1.85888,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.186188923931984,1.67269107606802,1.61726526315789,1.80345418708988,1.11131100452192
2010,"SUGARBEETS","08069","CO","08","069","LARIMER",1.84632,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.104181680415684,1.74213831958433,1.61726526315789,1.72144694357358,1.05980103832429
2011,"SUGARBEETS","08069","CO","08","069","LARIMER",1.6956,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0956775660048557,1.79127756600486,1.61726526315789,1.52158769715304,0.946586967971549
2012,"SUGARBEETS","08069","CO","08","069","LARIMER",1.79608,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0261805229366336,1.82226052293665,1.61726526315789,1.59108474022126,0.985632941828506
2013,"SUGARBEETS","08069","CO","08","069","LARIMER",1.9468,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0767228925986112,1.8700771074014,1.61726526315789,1.69398815575651,1.04102659312546
2014,"SUGARBEETS","08069","CO","08","069","LARIMER",1.84004,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0856696960677417,1.92570969606776,1.61726526315789,1.53159556709015,0.955512663075493
2015,"SUGARBEETS","08069","CO","08","069","LARIMER",2.19172,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.236284224811698,1.95543577518831,1.61726526315789,1.85354948796959,1.12083456169198
2016,"SUGARBEETS","08069","CO","08","069","LARIMER",1.97192,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.00958918199088665,1.96233081800913,1.61726526315789,1.62685444514878,1.00488662864735
2017,"SUGARBEETS","08069","CO","08","069","LARIMER",2.0096,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0115280277334946,1.99807197226651,1.61726526315789,1.62879329089139,1.00576957581784
2018,"SUGARBEETS","08069","CO","08","069","LARIMER",1.82748,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.211832800695637,2.03931280069565,1.61726526315789,1.40543246246226,0.8961254003685
2000,"SUGARBEETS","08075","CO","08","075","LOGAN",1.29368,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0199067856850517,1.31358678568513,1.66453052631579,1.64462374063074,0.984845473552212
2001,"SUGARBEETS","08075","CO","08","075","LOGAN",1.4444,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.117033660750627,1.3273663392494,1.66453052631579,1.78156418706642,1.08816982719087
2002,"SUGARBEETS","08075","CO","08","075","LOGAN",1.1932,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.147998778253629,1.34119877825366,1.66453052631579,1.51653174806216,0.889651869168591
2003,"SUGARBEETS","08075","CO","08","075","LOGAN",1.40044,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0482627624872944,1.35217723751273,1.66453052631579,1.71279328880308,1.03569263048389
2004,"SUGARBEETS","08075","CO","08","075","LOGAN",1.4444,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0852017624255998,1.35919823757442,1.66453052631579,1.74973228874139,1.06268530967022
2005,"SUGARBEETS","08075","CO","08","075","LOGAN",1.37532,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.00646088389917199,1.3817808838992,1.66453052631579,1.65806964241662,0.995324234128231
2006,"SUGARBEETS","08075","CO","08","075","LOGAN",1.30624,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.110054282263826,1.41629428226386,1.66453052631579,1.55447624405196,0.92229419857013
2007,"SUGARBEETS","08075","CO","08","075","LOGAN",1.42556,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0409038676127469,1.46646386761276,1.66453052631579,1.62362665870304,0.972107142551455
2008,"SUGARBEETS","08075","CO","08","075","LOGAN",1.55116,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0165459800531429,1.53461401994688,1.66453052631579,1.68107650636893,1.01078185122647
2009,"SUGARBEETS","08075","CO","08","075","LOGAN",1.67676,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0653455461527195,1.6114144538473,1.66453052631579,1.72987607246851,1.04055166937139
2010,"SUGARBEETS","08075","CO","08","075","LOGAN",1.727,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0221191476958673,1.70488085230416,1.66453052631579,1.68664967401166,1.01297401379454
2011,"SUGARBEETS","08075","CO","08","075","LOGAN",1.62024,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.175049484818951,1.79528948481898,1.66453052631579,1.48948104149684,0.902495120536713
2012,"SUGARBEETS","08075","CO","08","075","LOGAN",1.95308,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.101561282160459,1.85151871783956,1.66453052631579,1.76609180847625,1.05485295999543
2013,"SUGARBEETS","08075","CO","08","075","LOGAN",2.11636,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.211964347110852,1.90439565288917,1.66453052631579,1.87649487342664,1.11130268376178
2014,"SUGARBEETS","08075","CO","08","075","LOGAN",1.80236,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.170408163386409,1.97276816338643,1.66453052631579,1.49412236292938,0.913619772181485
2015,"SUGARBEETS","08075","CO","08","075","LOGAN",1.92168,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0967248424613714,2.0184048424614,1.66453052631579,1.56780568385442,0.952078571936319
2016,"SUGARBEETS","08075","CO","08","075","LOGAN",2.14148,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0886037075217598,2.05287629247827,1.66453052631579,1.75313423383755,1.04316076319181
2017,"SUGARBEETS","08075","CO","08","075","LOGAN",2.18544,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0947835055850494,2.09065649441497,1.66453052631579,1.75931403190084,1.04533671879538
2018,"SUGARBEETS","08075","CO","08","075","LOGAN",2.04728,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0839146135622033,2.13119461356222,1.66453052631579,1.58061591275359,0.960625551027476
2000,"SUGARBEETS","08087","CO","08","087","MORGAN",1.33764,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0290077345692199,1.30863226543085,1.80533473684211,1.83434247141133,1.02216645220772
2001,"SUGARBEETS","08087","CO","08","087","MORGAN",1.46952,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0863928483952989,1.38312715160472,1.80533473684211,1.8917275852374,1.06246197126204
2002,"SUGARBEETS","08087","CO","08","087","MORGAN",1.2246,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.236332346365025,1.46093234636505,1.80533473684211,1.56900239047708,0.838231833970227
2003,"SUGARBEETS","08087","CO","08","087","MORGAN",1.53232,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.000579296178189637,1.53174070382183,1.80533473684211,1.80591403302029,1.00037819467533
2004,"SUGARBEETS","08087","CO","08","087","MORGAN",1.80864,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.21908156722022,1.5895584327798,1.80533473684211,2.02441630406233,1.1378254254152
2005,"SUGARBEETS","08087","CO","08","087","MORGAN",1.6328,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.00981484235047381,1.64261484235049,1.80533473684211,1.79551989449163,0.99402486687844
2006,"SUGARBEETS","08087","CO","08","087","MORGAN",1.62652,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0316669552277855,1.65818695522781,1.80533473684211,1.77366778161432,0.980902662918697
2007,"SUGARBEETS","08087","CO","08","087","MORGAN",1.67048,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0129746456989295,1.65750535430109,1.80533473684211,1.81830938254103,1.00782781525576
2008,"SUGARBEETS","08087","CO","08","087","MORGAN",1.54488,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.141986537295013,1.68686653729505,1.80533473684211,1.66334819954709,0.915828232906483
2009,"SUGARBEETS","08087","CO","08","087","MORGAN",1.77096,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0136662961223009,1.75729370387773,1.80533473684211,1.81900103296441,1.00777689926966
2010,"SUGARBEETS","08087","CO","08","087","MORGAN",1.727,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.126106028382504,1.85310602838254,1.80533473684211,1.6792287084596,0.93194883268897
2011,"SUGARBEETS","08087","CO","08","087","MORGAN",2.09752,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.14235606165496,1.95516393834507,1.80533473684211,1.94769079849707,1.07281029424848
2012,"SUGARBEETS","08087","CO","08","087","MORGAN",2.02216,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-2.44788172327759e-05,2.02218447881727,1.80533473684211,1.80531025802487,0.999987894864429
2013,"SUGARBEETS","08087","CO","08","087","MORGAN",2.25452,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.183331316693504,2.07118868330653,1.80533473684211,1.98866605353561,1.08851502432931
2014,"SUGARBEETS","08087","CO","08","087","MORGAN",1.90912,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.214683431830215,2.12380343183025,1.80533473684211,1.59065130501189,0.898915582952402
2015,"SUGARBEETS","08087","CO","08","087","MORGAN",2.05356,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.105523006231297,2.15908300623133,1.80533473684211,1.69981173061081,0.951126007695499
2016,"SUGARBEETS","08087","CO","08","087","MORGAN",2.36128,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.21059300631831,2.15068699368172,1.80533473684211,2.01592774316042,1.0979189472652
2017,"SUGARBEETS","08087","CO","08","087","MORGAN",2.37384,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.22637534985849,2.14746465014154,1.80533473684211,2.03171008670059,1.10541516939221
2018,"SUGARBEETS","08087","CO","08","087","MORGAN",1.884,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.258220496209878,2.14222049620991,1.80533473684211,1.54711424063223,0.879461289504623
2000,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.54488,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0634472398468089,1.48143276015325,1.75773894736842,1.82118618721523,1.04282829538628
2001,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.37532,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0702349669809827,1.445554966981,1.75773894736842,1.68750398038744,0.951413146794632
2002,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.413,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.00144282592527656,1.41155717407473,1.75773894736842,1.7591817732937,1.00102215195514
2003,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.41928,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.00224415411678947,1.4215241541168,1.75773894736842,1.75549479325163,0.998421304266764
2004,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.41928,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0636201432467203,1.48290014324672,1.75773894736842,1.6941188041217,0.95709748661334
2005,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.57,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.04834608517765,1.52165391482236,1.75773894736842,1.80608503254607,1.03177206374373
2006,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.73956,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.2243621209044,1.51519787909561,1.75773894736842,1.98210106827282,1.14807446868808
2007,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.24972,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.257369052681354,1.50708905268136,1.75773894736842,1.50036989468707,0.829227707398273
2008,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.56372,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.08236715925942,1.48135284074058,1.75773894736842,1.84010610662784,1.05560266061814
2009,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.49464,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0301781009454454,1.52481810094546,1.75773894736842,1.72756084642298,0.980208720681668
2010,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.59512,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0185499718019235,1.61366997180193,1.75773894736842,1.7391889755665,0.988504482250965
2011,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.65164,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0930814126261639,1.74472141262617,1.75773894736842,1.66465753474226,0.946649698941871
2012,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.96564,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.064674226619031,1.90096577338097,1.75773894736842,1.82241317398745,1.03402177331368
2013,"SUGARBEETS","08095","CO","08","095","PHILLIPS",2.11636,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0653071112072454,2.05105288879277,1.75773894736842,1.82304605857567,1.03184077386014
2014,"SUGARBEETS","08095","CO","08","095","PHILLIPS",2.14148,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.00939003999483878,2.13208996000517,1.75773894736842,1.76712898736326,1.00440414812272
2015,"SUGARBEETS","08095","CO","08","095","PHILLIPS",2.27964,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.112793947878897,2.16684605212111,1.75773894736842,1.87053289524732,1.05205443541708
2016,"SUGARBEETS","08095","CO","08","095","PHILLIPS",1.95936,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.282972963894828,2.24233296389483,1.75773894736842,1.47476598347359,0.873804217102834
2017,"SUGARBEETS","08095","CO","08","095","PHILLIPS",2.512,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.186742232304807,2.32525776769519,1.75773894736842,1.94448117967323,1.08031033586866
2018,"SUGARBEETS","08095","CO","08","095","PHILLIPS",2.3864,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0406222228241639,2.42702222282418,1.75773894736842,1.71711672454426,0.983262525393399
2000,"SUGARBEETS","08115","CO","08","115","SEDGWICK",1.53232,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0768948903450126,1.45542510965491,1.66559555555556,1.74249044590057,1.05283328550194
2001,"SUGARBEETS","08115","CO","08","115","SEDGWICK",1.48208,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",0.0412512667834211,1.44082873321657,1.66559555555556,1.70684682233898,1.02863023608041
2002,"SUGARBEETS","08115","CO","08","115","SEDGWICK",1.30624,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.122825618480655,1.42906561848064,1.66559555555556,1.5427699370749,0.914051799376976
2003,"SUGARBEETS","08115","CO","08","115","SEDGWICK",1.3188,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",1,0,"irrigated",-0.0971912249917581,1.41599122499175,1.66559555555556,1.5684043305638,0.931361703888867
